PhraseID	Text
5_kitchen_pos_63	 If  you  take  what  goes  into  making  and  distributing  these  high  quality  cast  iron  products  , 
5_kitchen_pos_64	 the  cost  tends  to  make  sense  . 
5_kitchen_pos_65	 Then  consider  that  this  pan  will  easily  last  a  lifetime 
5_kitchen_pos_66	 when  taken  care  of  . 
5_kitchen_pos_67	 PROS  : 
5_kitchen_pos_68	 Extremely  versatile 
5_kitchen_pos_69	 Efficient  absorption  and  distribution  of  heat 
5_kitchen_pos_70	 Hygienic  enamel  cooking  surface 
5_kitchen_pos_71	 Does  not  stain  ,  absorb  odors  ,  or  retain  flavors 
5_kitchen_pos_72	 Easy  to  clean 
5_kitchen_pos_73	 when  not  abused  or  misused 
5_kitchen_pos_74	 Can  be  transferred  from  stove  top  to  the  oven  to  the  table 
5_kitchen_pos_75	 Can  easily  last  a  lifetime 
5_kitchen_pos_76	 CONS  : 
5_kitchen_pos_77	 Its  heavy  ,  as  cast  iron  tends  to  be  weighing  in  at  about  10.2  pounds 
